Timestamp,Bren Hall HVAC Elec Meter hvac elec power
2023-02-21 23:00:00+00:00,25.381832599639893
2023-02-21 23:15:00+00:00,25.31762444972992
2023-02-21 23:30:00+00:00,25.253416299819946
2023-02-21 23:45:00+00:00,25.189208149909973
2023-02-22 00:00:00+00:00,25.125
2023-02-22 00:15:00+00:00,25.15570819377899
2023-02-22 00:30:00+00:00,25.186416387557983
2023-02-22 00:45:00+00:00,25.217124581336975
2023-02-22 01:00:00+00:00,25.247832775115967
2023-02-22 01:15:00+00:00,25.217124462127686
2023-02-22 01:30:00+00:00,25.186416149139404
2023-02-22 01:45:00+00:00,25.155707836151123
2023-02-22 02:00:00+00:00,25.124999523162842
2023-02-22 02:15:00+00:00,24.711832880973816
2023-02-22 02:30:00+00:00,24.29866623878479
2023-02-22 02:45:00+00:00,23.885499596595764
2023-02-22 03:00:00+00:00,23.47233295440674
2023-02-22 03:15:00+00:00,23.620291233062744
2023-02-22 03:30:00+00:00,23.76824951171875
2023-02-22 03:45:00+00:00,23.916207790374756
2023-02-22 04:00:00+00:00,24.06416606903076
2023-02-22 04:15:00+00:00,24.089291095733643
2023-02-22 04:30:00+00:00,24.114416122436523
2023-02-22 04:45:00+00:00,24.139541149139404
2023-02-22 05:00:00+00:00,24.164666175842285
2023-02-22 05:15:00+00:00,22.20491623878479
2023-02-22 05:30:00+00:00,20.245166301727295
2023-02-22 05:45:00+00:00,18.2854163646698
2023-02-22 06:00:00+00:00,16.325666427612305
2023-02-22 06:15:00+00:00,12.244249820709229
2023-02-22 06:30:00+00:00,8.162833213806152
2023-02-22 06:45:00+00:00,4.081416606903076
2023-02-22 07:00:00+00:00,0.0
2023-02-22 07:15:00+00:00,0.0
2023-02-22 07:30:00+00:00,0.0
2023-02-22 07:45:00+00:00,0.0
2023-02-22 08:00:00+00:00,0.0
2023-02-22 08:15:00+00:00,0.0
2023-02-22 08:30:00+00:00,0.0
2023-02-22 08:45:00+00:00,0.0
2023-02-22 09:00:00+00:00,0.0
2023-02-22 09:15:00+00:00,0.0
2023-02-22 09:30:00+00:00,0.0
2023-02-22 09:45:00+00:00,0.0
2023-02-22 10:00:00+00:00,0.0
2023-02-22 10:15:00+00:00,0.0
2023-02-22 10:30:00+00:00,0.0
2023-02-22 10:45:00+00:00,0.0
2023-02-22 11:00:00+00:00,0.0
2023-02-22 11:15:00+00:00,0.0
2023-02-22 11:30:00+00:00,0.0
2023-02-22 11:45:00+00:00,0.0
2023-02-22 12:00:00+00:00,0.0
