Timestamp,Bren Hall HVAC Elec Meter hvac elec power
2022-04-28T13:00:00-07:00 Los_Angeles,23.382999420166016kW
2022-04-28T14:00:00-07:00 Los_Angeles,23.617499828338623kW
2022-04-28T15:00:00-07:00 Los_Angeles,24.06416654586792kW
2022-04-28T16:00:00-07:00 Los_Angeles,24.56666612625122kW
2022-04-28T17:00:00-07:00 Los_Angeles,24.667166709899902kW
2022-04-28T18:00:00-07:00 Los_Angeles,24.253999710083008kW
2022-04-28T19:00:00-07:00 Los_Angeles,23.51699924468994kW
2022-04-28T20:00:00-07:00 Los_Angeles,23.103833198547363kW
2022-04-28T21:00:00-07:00 Los_Angeles,23.137333393096924kW
2022-04-28T22:00:00-07:00 Los_Angeles,15.38766622543335kW
2022-04-28T23:00:00-07:00 Los_Angeles,0kW
2022-04-29T00:00:00-07:00 Los_Angeles,0kW
2022-04-29T01:00:00-07:00 Los_Angeles,0kW
2022-04-29T02:00:00-07:00 Los_Angeles,0kW
2022-04-29T03:00:00-07:00 Los_Angeles,0kW
2022-04-29T04:00:00-07:00 Los_Angeles,0kW
2022-04-29T05:00:00-07:00 Los_Angeles,0kW
2022-04-29T06:00:00-07:00 Los_Angeles,0kW
2022-04-29T07:00:00-07:00 Los_Angeles,18.34683322906494kW
2022-04-29T08:00:00-07:00 Los_Angeles,22.411499977111816kW
2022-04-29T09:00:00-07:00 Los_Angeles,22.14349937438965kW
2022-04-29T10:00:00-07:00 Los_Angeles,21.931333541870117kW
2022-04-29T11:00:00-07:00 Los_Angeles,22.177000045776367kW
2022-04-29T12:00:00-07:00 Los_Angeles,22.590166568756104kW
2022-04-29T13:00:00-07:00 Los_Angeles,22.56783390045166kW
2022-04-29T14:00:00-07:00 Los_Angeles,22.813499927520752kW
2022-04-29T15:00:00-07:00 Los_Angeles,22.82466697692871kW
2022-04-29T16:00:00-07:00 Los_Angeles,22.646000385284424kW
2022-04-29T17:00:00-07:00 Los_Angeles,22.556665897369385kW
2022-04-29T18:00:00-07:00 Los_Angeles,22.891666412353516kW
2022-04-29T19:00:00-07:00 Los_Angeles,22.668333053588867kW
2022-04-29T20:00:00-07:00 Los_Angeles,22.400333404541016kW
2022-04-29T21:00:00-07:00 Los_Angeles,22.322166442871094kW
2022-04-29T22:00:00-07:00 Los_Angeles,17.051499843597412kW
2022-04-29T23:00:00-07:00 Los_Angeles,0kW
2022-04-30T00:00:00-07:00 Los_Angeles,0kW
2022-04-30T01:00:00-07:00 Los_Angeles,0kW
2022-04-30T02:00:00-07:00 Los_Angeles,0kW
2022-04-30T03:00:00-07:00 Los_Angeles,0kW
2022-04-30T04:00:00-07:00 Los_Angeles,0kW
2022-04-30T05:00:00-07:00 Los_Angeles,0kW
2022-04-30T06:00:00-07:00 Los_Angeles,0kW
2022-04-30T07:00:00-07:00 Los_Angeles,0kW
2022-04-30T08:00:00-07:00 Los_Angeles,0kW
2022-04-30T09:00:00-07:00 Los_Angeles,0kW
2022-04-30T10:00:00-07:00 Los_Angeles,0kW
2022-04-30T11:00:00-07:00 Los_Angeles,0kW
2022-04-30T12:00:00-07:00 Los_Angeles,0kW
2022-04-30T13:00:00-07:00 Los_Angeles,0kW
2022-04-30T14:00:00-07:00 Los_Angeles,0kW
2022-04-30T15:00:00-07:00 Los_Angeles,0kW
2022-04-30T16:00:00-07:00 Los_Angeles,0kW
2022-04-30T17:00:00-07:00 Los_Angeles,0kW
2022-04-30T18:00:00-07:00 Los_Angeles,0kW
2022-04-30T19:00:00-07:00 Los_Angeles,0kW
2022-04-30T20:00:00-07:00 Los_Angeles,0kW
2022-04-30T21:00:00-07:00 Los_Angeles,0kW
2022-04-30T22:00:00-07:00 Los_Angeles,0kW
2022-04-30T23:00:00-07:00 Los_Angeles,0kW
2022-05-01T00:00:00-07:00 Los_Angeles,0kW
2022-05-01T01:00:00-07:00 Los_Angeles,0kW
2022-05-01T02:00:00-07:00 Los_Angeles,0.12283333390951157kW
2022-05-01T03:00:00-07:00 Los_Angeles,0.3684999942779541kW
2022-05-01T04:00:00-07:00 Los_Angeles,0kW
2022-05-01T05:00:00-07:00 Los_Angeles,0kW
2022-05-01T06:00:00-07:00 Los_Angeles,4.064666509628296kW
2022-05-01T07:00:00-07:00 Los_Angeles,0kW
2022-05-01T08:00:00-07:00 Los_Angeles,1.9206665754318237kW
2022-05-01T09:00:00-07:00 Los_Angeles,1.0049999551847577kW
2022-05-01T10:00:00-07:00 Los_Angeles,0kW
2022-05-01T11:00:00-07:00 Los_Angeles,0kW
2022-05-01T12:00:00-07:00 Los_Angeles,0.7146666795015335kW
2022-05-01T13:00:00-07:00 Los_Angeles,0kW
2022-05-01T14:00:00-07:00 Los_Angeles,2.9814999103546143kW
2022-05-01T15:00:00-07:00 Los_Angeles,0kW
2022-05-01T16:00:00-07:00 Los_Angeles,0kW
2022-05-01T17:00:00-07:00 Los_Angeles,0kW
2022-05-01T18:00:00-07:00 Los_Angeles,0kW
2022-05-01T19:00:00-07:00 Los_Angeles,0kW
2022-05-01T20:00:00-07:00 Los_Angeles,0kW
2022-05-01T21:00:00-07:00 Los_Angeles,0kW
2022-05-01T22:00:00-07:00 Los_Angeles,0kW
2022-05-01T23:00:00-07:00 Los_Angeles,0kW
2022-05-02T00:00:00-07:00 Los_Angeles,0kW
2022-05-02T01:00:00-07:00 Los_Angeles,0kW
2022-05-02T02:00:00-07:00 Los_Angeles,0kW
2022-05-02T03:00:00-07:00 Los_Angeles,0kW
2022-05-02T04:00:00-07:00 Los_Angeles,0kW
2022-05-02T05:00:00-07:00 Los_Angeles,0kW
2022-05-02T06:00:00-07:00 Los_Angeles,0kW
2022-05-02T07:00:00-07:00 Los_Angeles,23.840832710266113kW
2022-05-02T08:00:00-07:00 Los_Angeles,25.191999912261963kW
2022-05-02T09:00:00-07:00 Los_Angeles,24.454999923706055kW
2022-05-02T10:00:00-07:00 Los_Angeles,23.550499439239502kW
2022-05-02T11:00:00-07:00 Los_Angeles,23.0479998588562kW
2022-05-02T12:00:00-07:00 Los_Angeles,23.416500091552734kW
2022-05-02T13:00:00-07:00 Los_Angeles,23.5169997215271kW
2022-05-02T14:00:00-07:00 Los_Angeles,23.851999282836914kW
2022-05-02T15:00:00-07:00 Los_Angeles,24.008333206176758kW
2022-05-02T16:00:00-07:00 Los_Angeles,24.711833477020264kW
2022-05-02T17:00:00-07:00 Los_Angeles,24.421499729156494kW
2022-05-02T18:00:00-07:00 Los_Angeles,24.58899974822998kW
2022-05-02T19:00:00-07:00 Los_Angeles,23.80733299255371kW
2022-05-02T20:00:00-07:00 Los_Angeles,23.23783302307129kW
2022-05-02T21:00:00-07:00 Los_Angeles,23.126166343688965kW
2022-05-02T22:00:00-07:00 Los_Angeles,17.19666624069214kW
2022-05-02T23:00:00-07:00 Los_Angeles,0kW
2022-05-03T00:00:00-07:00 Los_Angeles,0kW
2022-05-03T01:00:00-07:00 Los_Angeles,0kW
2022-05-03T02:00:00-07:00 Los_Angeles,0kW
2022-05-03T03:00:00-07:00 Los_Angeles,0kW
2022-05-03T04:00:00-07:00 Los_Angeles,0kW
2022-05-03T05:00:00-07:00 Los_Angeles,0kW
2022-05-03T06:00:00-07:00 Los_Angeles,0kW
2022-05-03T07:00:00-07:00 Los_Angeles,22.913999795913696kW
2022-05-03T08:00:00-07:00 Los_Angeles,22.78000020980835kW
2022-05-03T09:00:00-07:00 Los_Angeles,22.645999431610107kW
2022-05-03T10:00:00-07:00 Los_Angeles,21.842000007629395kW
2022-05-03T11:00:00-07:00 Los_Angeles,23.193166255950928kW
2022-05-03T12:00:00-07:00 Los_Angeles,23.997166633605957kW
2022-05-03T13:00:00-07:00 Los_Angeles,23.75149965286255kW
2022-05-03T14:00:00-07:00 Los_Angeles,23.874333381652832kW
2022-05-03T15:00:00-07:00 Los_Angeles,24.633666515350342kW
2022-05-03T16:00:00-07:00 Los_Angeles,24.35449981689453kW
2022-05-03T17:00:00-07:00 Los_Angeles,24.499666213989258kW
2022-05-03T18:00:00-07:00 Los_Angeles,24.57783269882202kW
2022-05-03T19:00:00-07:00 Los_Angeles,24.119999408721924kW
2022-05-03T20:00:00-07:00 Los_Angeles,23.416499614715576kW
2022-05-03T21:00:00-07:00 Los_Angeles,23.126165866851807kW
2022-05-03T22:00:00-07:00 Los_Angeles,15.320666313171387kW
2022-05-03T23:00:00-07:00 Los_Angeles,0kW
2022-05-04T00:00:00-07:00 Los_Angeles,0kW
2022-05-04T01:00:00-07:00 Los_Angeles,0kW
2022-05-04T02:00:00-07:00 Los_Angeles,0kW
2022-05-04T03:00:00-07:00 Los_Angeles,0kW
2022-05-04T04:00:00-07:00 Los_Angeles,0kW
2022-05-04T05:00:00-07:00 Los_Angeles,0kW
2022-05-04T06:00:00-07:00 Los_Angeles,0kW
2022-05-04T07:00:00-07:00 Los_Angeles,20.769999504089355kW
2022-05-04T08:00:00-07:00 Los_Angeles,23.114999771118164kW
2022-05-04T09:00:00-07:00 Los_Angeles,22.858166694641113kW
2022-05-04T10:00:00-07:00 Los_Angeles,22.52316665649414kW
2022-05-04T11:00:00-07:00 Los_Angeles,23.595166206359863kW
2022-05-04T12:00:00-07:00 Los_Angeles,23.851999759674072kW
2022-05-04T13:00:00-07:00 Los_Angeles,23.930165767669678kW
2022-05-04T14:00:00-07:00 Los_Angeles,24.209332942962646kW
2022-05-04T15:00:00-07:00 Los_Angeles,24.722999572753906kW
2022-05-04T16:00:00-07:00 Los_Angeles,25.471166133880615kW
2022-05-04T17:00:00-07:00 Los_Angeles,25.705666542053223kW
2022-05-04T18:00:00-07:00 Los_Angeles,25.57166624069214kW
2022-05-04T19:00:00-07:00 Los_Angeles,24.711833477020264kW
2022-05-04T20:00:00-07:00 Los_Angeles,24.131165981292725kW
2022-05-04T21:00:00-07:00 Los_Angeles,23.315999507904053kW
2022-05-04T22:00:00-07:00 Los_Angeles,16.426166534423828kW
2022-05-04T23:00:00-07:00 Los_Angeles,0kW
2022-05-05T00:00:00-07:00 Los_Angeles,0kW
2022-05-05T01:00:00-07:00 Los_Angeles,0kW
2022-05-05T02:00:00-07:00 Los_Angeles,0kW
2022-05-05T03:00:00-07:00 Los_Angeles,0kW
2022-05-05T04:00:00-07:00 Los_Angeles,0kW
2022-05-05T05:00:00-07:00 Los_Angeles,0kW
2022-05-05T06:00:00-07:00 Los_Angeles,0kW
2022-05-05T07:00:00-07:00 Los_Angeles,18.793500021100044kW
2022-05-05T08:00:00-07:00 Los_Angeles,22.75766658782959kW
2022-05-05T09:00:00-07:00 Los_Angeles,22.523166179656982kW
2022-05-05T10:00:00-07:00 Los_Angeles,22.299832820892334kW
2022-05-05T11:00:00-07:00 Los_Angeles,23.315999507904053kW
2022-05-05T12:00:00-07:00 Los_Angeles,23.59516668319702kW
2022-05-05T13:00:00-07:00 Los_Angeles,24.131165981292725kW
2022-05-05T14:00:00-07:00 Los_Angeles,25.11383295059204kW
2022-05-05T15:00:00-07:00 Los_Angeles,26.14116668701172kW
2022-05-05T16:00:00-07:00 Los_Angeles,27.737999439239502kW
2022-05-05T17:00:00-07:00 Los_Angeles,28.352166652679443kW
2022-05-05T18:00:00-07:00 Los_Angeles,28.028332233428955kW
2022-05-05T19:00:00-07:00 Los_Angeles,26.353332996368408kW
2022-05-05T20:00:00-07:00 Los_Angeles,25.035666942596436kW
2022-05-05T21:00:00-07:00 Los_Angeles,24.25399923324585kW
2022-05-05T22:00:00-07:00 Los_Angeles,17.821999073028564kW
2022-05-05T23:00:00-07:00 Los_Angeles,0kW
2022-05-06T00:00:00-07:00 Los_Angeles,0kW
2022-05-06T01:00:00-07:00 Los_Angeles,0kW
2022-05-06T02:00:00-07:00 Los_Angeles,0kW
2022-05-06T03:00:00-07:00 Los_Angeles,0kW
2022-05-06T04:00:00-07:00 Los_Angeles,0kW
2022-05-06T05:00:00-07:00 Los_Angeles,0kW
2022-05-06T06:00:00-07:00 Los_Angeles,0kW
2022-05-06T07:00:00-07:00 Los_Angeles,21.104999542236328kW
2022-05-06T08:00:00-07:00 Los_Angeles,23.338333129882812kW
2022-05-06T09:00:00-07:00 Los_Angeles,22.835832595825195kW
2022-05-06T10:00:00-07:00 Los_Angeles,21.87549924850464kW
2022-05-06T11:00:00-07:00 Los_Angeles,23.01449966430664kW
2022-05-06T12:00:00-07:00 Los_Angeles,23.360666275024414kW
2022-05-06T13:00:00-07:00 Los_Angeles,23.405333042144775kW
2022-05-06T14:00:00-07:00 Los_Angeles,24.0306658744812kW
2022-05-06T15:00:00-07:00 Los_Angeles,23.851999759674072kW
2022-05-06T16:00:00-07:00 Los_Angeles,23.896666526794434kW
2022-05-06T17:00:00-07:00 Los_Angeles,24.220499515533447kW
2022-05-06T18:00:00-07:00 Los_Angeles,24.700666427612305kW
2022-05-06T19:00:00-07:00 Los_Angeles,24.05299949645996kW
2022-05-06T20:00:00-07:00 Los_Angeles,23.528165817260742kW
2022-05-06T21:00:00-07:00 Los_Angeles,23.159666538238525kW
2022-05-06T22:00:00-07:00 Los_Angeles,15.197832584381104kW
2022-05-06T23:00:00-07:00 Los_Angeles,0kW
2022-05-07T00:00:00-07:00 Los_Angeles,0kW
2022-05-07T01:00:00-07:00 Los_Angeles,0kW
2022-05-07T02:00:00-07:00 Los_Angeles,0kW
2022-05-07T03:00:00-07:00 Los_Angeles,0kW
2022-05-07T04:00:00-07:00 Los_Angeles,0kW
2022-05-07T05:00:00-07:00 Los_Angeles,0kW
2022-05-07T06:00:00-07:00 Los_Angeles,0kW
2022-05-07T07:00:00-07:00 Los_Angeles,0kW
2022-05-07T08:00:00-07:00 Los_Angeles,0kW
2022-05-07T09:00:00-07:00 Los_Angeles,0kW
2022-05-07T10:00:00-07:00 Los_Angeles,0kW
2022-05-07T11:00:00-07:00 Los_Angeles,0kW
2022-05-07T12:00:00-07:00 Los_Angeles,0kW
2022-05-07T13:00:00-07:00 Los_Angeles,0kW
2022-05-07T14:00:00-07:00 Los_Angeles,0kW
2022-05-07T15:00:00-07:00 Los_Angeles,0kW
2022-05-07T16:00:00-07:00 Los_Angeles,0kW
2022-05-07T17:00:00-07:00 Los_Angeles,0kW
2022-05-07T18:00:00-07:00 Los_Angeles,0.7146666646003723kW
2022-05-07T19:00:00-07:00 Los_Angeles,0kW
2022-05-07T20:00:00-07:00 Los_Angeles,1.0496666431427002kW
2022-05-07T21:00:00-07:00 Los_Angeles,2.0993332862854004kW
2022-05-07T22:00:00-07:00 Los_Angeles,0kW
2022-05-07T23:00:00-07:00 Los_Angeles,0kW
2022-05-08T00:00:00-07:00 Los_Angeles,0kW
2022-05-08T01:00:00-07:00 Los_Angeles,0kW
2022-05-08T02:00:00-07:00 Los_Angeles,0kW
2022-05-08T03:00:00-07:00 Los_Angeles,0kW
2022-05-08T04:00:00-07:00 Los_Angeles,0kW
2022-05-08T05:00:00-07:00 Los_Angeles,0kW
2022-05-08T06:00:00-07:00 Los_Angeles,0kW
2022-05-08T07:00:00-07:00 Los_Angeles,0kW
2022-05-08T08:00:00-07:00 Los_Angeles,0kW
2022-05-08T09:00:00-07:00 Los_Angeles,0kW
2022-05-08T10:00:00-07:00 Los_Angeles,0kW
2022-05-08T11:00:00-07:00 Los_Angeles,0kW
2022-05-08T12:00:00-07:00 Los_Angeles,0kW
2022-05-08T13:00:00-07:00 Los_Angeles,0kW
2022-05-08T14:00:00-07:00 Los_Angeles,0kW
2022-05-08T15:00:00-07:00 Los_Angeles,0kW
2022-05-08T16:00:00-07:00 Los_Angeles,0kW
2022-05-08T17:00:00-07:00 Los_Angeles,0kW
2022-05-08T18:00:00-07:00 Los_Angeles,0kW
2022-05-08T19:00:00-07:00 Los_Angeles,0kW
2022-05-08T20:00:00-07:00 Los_Angeles,0kW
2022-05-08T21:00:00-07:00 Los_Angeles,0kW
2022-05-08T22:00:00-07:00 Los_Angeles,0kW
2022-05-08T23:00:00-07:00 Los_Angeles,0kW
2022-05-09T00:00:00-07:00 Los_Angeles,0kW
2022-05-09T01:00:00-07:00 Los_Angeles,0kW
2022-05-09T02:00:00-07:00 Los_Angeles,0kW
2022-05-09T03:00:00-07:00 Los_Angeles,0kW
2022-05-09T04:00:00-07:00 Los_Angeles,0kW
2022-05-09T05:00:00-07:00 Los_Angeles,0kW
2022-05-09T06:00:00-07:00 Los_Angeles,0kW
2022-05-09T07:00:00-07:00 Los_Angeles,25.984833002090454kW
2022-05-09T08:00:00-07:00 Los_Angeles,25.672166347503662kW
2022-05-09T09:00:00-07:00 Los_Angeles,24.767666816711426kW
2022-05-09T10:00:00-07:00 Los_Angeles,24.13116693496704kW
2022-05-09T11:00:00-07:00 Los_Angeles,24.198166370391846kW
2022-05-09T12:00:00-07:00 Los_Angeles,24.05299949645996kW
2022-05-09T13:00:00-07:00 Los_Angeles,23.918999195098877kW
2022-05-09T14:00:00-07:00 Los_Angeles,24.05299997329712kW
2022-05-09T15:00:00-07:00 Los_Angeles,24.410332679748535kW
2022-05-09T16:00:00-07:00 Los_Angeles,25.214333534240723kW
2022-05-09T17:00:00-07:00 Los_Angeles,25.571666717529297kW
2022-05-09T18:00:00-07:00 Los_Angeles,25.448833465576172kW
2022-05-09T19:00:00-07:00 Los_Angeles,25.09149980545044kW
2022-05-09T20:00:00-07:00 Los_Angeles,24.58900022506714kW
2022-05-09T21:00:00-07:00 Los_Angeles,23.449999809265137kW
2022-05-09T22:00:00-07:00 Los_Angeles,15.287166595458984kW
2022-05-09T23:00:00-07:00 Los_Angeles,0kW
2022-05-10T00:00:00-07:00 Los_Angeles,0kW
2022-05-10T01:00:00-07:00 Los_Angeles,0kW
2022-05-10T02:00:00-07:00 Los_Angeles,0kW
2022-05-10T03:00:00-07:00 Los_Angeles,0kW
2022-05-10T04:00:00-07:00 Los_Angeles,0kW
2022-05-10T05:00:00-07:00 Los_Angeles,0kW
2022-05-10T06:00:00-07:00 Los_Angeles,0kW
2022-05-10T07:00:00-07:00 Los_Angeles,18.871666431427002kW
2022-05-10T08:00:00-07:00 Los_Angeles,23.148499965667725kW
2022-05-10T09:00:00-07:00 Los_Angeles,22.645999431610107kW
2022-05-10T10:00:00-07:00 Los_Angeles,22.545499801635742kW
2022-05-10T11:00:00-07:00 Los_Angeles,23.695666313171387kW
2022-05-10T12:00:00-07:00 Los_Angeles,23.595166206359863kW
2022-05-10T13:00:00-07:00 Los_Angeles,23.5058331489563kW
2022-05-10T14:00:00-07:00 Los_Angeles,23.78499937057495kW
2022-05-10T15:00:00-07:00 Los_Angeles,24.35449981689453kW
2022-05-10T16:00:00-07:00 Los_Angeles,24.24283266067505kW
2022-05-10T17:00:00-07:00 Los_Angeles,24.421499729156494kW
2022-05-10T18:00:00-07:00 Los_Angeles,24.55549955368042kW
2022-05-10T19:00:00-07:00 Los_Angeles,24.108832836151123kW
2022-05-10T20:00:00-07:00 Los_Angeles,23.416499614715576kW
2022-05-10T21:00:00-07:00 Los_Angeles,23.01449966430664kW
2022-05-10T22:00:00-07:00 Los_Angeles,17.565166234970093kW
2022-05-10T23:00:00-07:00 Los_Angeles,0kW
2022-05-11T00:00:00-07:00 Los_Angeles,0kW
2022-05-11T01:00:00-07:00 Los_Angeles,0kW
2022-05-11T02:00:00-07:00 Los_Angeles,0kW
2022-05-11T03:00:00-07:00 Los_Angeles,0kW
2022-05-11T04:00:00-07:00 Los_Angeles,0kW
2022-05-11T05:00:00-07:00 Los_Angeles,0kW
2022-05-11T06:00:00-07:00 Los_Angeles,0kW
2022-05-11T07:00:00-07:00 Los_Angeles,21.339499473571777kW
2022-05-11T08:00:00-07:00 Los_Angeles,23.315999507904053kW
2022-05-11T09:00:00-07:00 Los_Angeles,22.947499752044678kW
2022-05-11T10:00:00-07:00 Los_Angeles,22.098833560943604kW
2022-05-11T11:00:00-07:00 Los_Angeles,22.53433322906494kW
2022-05-11T12:00:00-07:00 Los_Angeles,22.578999996185303kW
2022-05-11T13:00:00-07:00 Los_Angeles,22.891665935516357kW
2022-05-11T14:00:00-07:00 Los_Angeles,23.59516668319702kW
2022-05-11T15:00:00-07:00 Los_Angeles,24.387999534606934kW
2022-05-11T16:00:00-07:00 Los_Angeles,24.454999923706055kW
2022-05-11T17:00:00-07:00 Los_Angeles,24.723000049591064kW
2022-05-11T18:00:00-07:00 Los_Angeles,24.968666553497314kW
2022-05-11T19:00:00-07:00 Los_Angeles,24.365666389465332kW
2022-05-11T20:00:00-07:00 Los_Angeles,23.46116590499878kW
2022-05-11T21:00:00-07:00 Los_Angeles,22.846999645233154kW
2022-05-11T22:00:00-07:00 Los_Angeles,13.27716612815857kW
2022-05-11T23:00:00-07:00 Los_Angeles,0kW
2022-05-12T00:00:00-07:00 Los_Angeles,0kW
2022-05-12T01:00:00-07:00 Los_Angeles,0kW
2022-05-12T02:00:00-07:00 Los_Angeles,0kW
2022-05-12T03:00:00-07:00 Los_Angeles,0kW
2022-05-12T04:00:00-07:00 Los_Angeles,0kW
2022-05-12T05:00:00-07:00 Los_Angeles,0kW
2022-05-12T06:00:00-07:00 Los_Angeles,0kW
2022-05-12T07:00:00-07:00 Los_Angeles,19.36299942433834kW
2022-05-12T08:00:00-07:00 Los_Angeles,23.070333003997803kW
2022-05-12T09:00:00-07:00 Los_Angeles,22.679499626159668kW
2022-05-12T10:00:00-07:00 Los_Angeles,22.48966693878174kW
2022-05-12T11:00:00-07:00 Los_Angeles,23.170833110809326kW
2022-05-12T12:00:00-07:00 Los_Angeles,23.383000373840332kW
2022-05-12T13:00:00-07:00 Los_Angeles,23.5393328666687kW
2022-05-12T14:00:00-07:00 Los_Angeles,24.097666263580322kW
2022-05-12T15:00:00-07:00 Los_Angeles,24.801166534423828kW
2022-05-12T16:00:00-07:00 Los_Angeles,25.225500106811523kW
2022-05-12T17:00:00-07:00 Los_Angeles,25.995999336242676kW
2022-05-12T18:00:00-07:00 Los_Angeles,25.203166007995605kW
2022-05-12T19:00:00-07:00 Los_Angeles,24.611332893371582kW
2022-05-12T20:00:00-07:00 Los_Angeles,23.98599910736084kW
2022-05-12T21:00:00-07:00 Los_Angeles,23.405333042144775kW
2022-05-12T22:00:00-07:00 Los_Angeles,17.084999084472656kW
2022-05-12T23:00:00-07:00 Los_Angeles,0kW
2022-05-13T00:00:00-07:00 Los_Angeles,0kW
2022-05-13T01:00:00-07:00 Los_Angeles,0kW
2022-05-13T02:00:00-07:00 Los_Angeles,0kW
2022-05-13T03:00:00-07:00 Los_Angeles,0kW
2022-05-13T04:00:00-07:00 Los_Angeles,0kW
2022-05-13T05:00:00-07:00 Los_Angeles,0kW
2022-05-13T06:00:00-07:00 Los_Angeles,0kW
2022-05-13T07:00:00-07:00 Los_Angeles,19.08383321762085kW
2022-05-13T08:00:00-07:00 Los_Angeles,23.304832935333252kW
2022-05-13T09:00:00-07:00 Los_Angeles,22.846999645233154kW
2022-05-13T10:00:00-07:00 Los_Angeles,21.842000007629395kW
2022-05-13T11:00:00-07:00 Los_Angeles,23.092666625976562kW
2022-05-13T12:00:00-07:00 Los_Angeles,23.58400011062622kW
2022-05-13T13:00:00-07:00 Los_Angeles,23.427666664123535kW
2022-05-13T14:00:00-07:00 Los_Angeles,23.941332817077637kW
2022-05-13T15:00:00-07:00 Los_Angeles,23.80733346939087kW
2022-05-13T16:00:00-07:00 Los_Angeles,24.767666816711426kW
2022-05-13T17:00:00-07:00 Los_Angeles,25.68333339691162kW
2022-05-13T18:00:00-07:00 Los_Angeles,26.15233278274536kW
2022-05-13T19:00:00-07:00 Los_Angeles,26.06299924850464kW
2022-05-13T20:00:00-07:00 Los_Angeles,24.83466625213623kW
2022-05-13T21:00:00-07:00 Los_Angeles,23.94133234024048kW
2022-05-13T22:00:00-07:00 Los_Angeles,15.42116641998291kW
2022-05-13T23:00:00-07:00 Los_Angeles,0kW
2022-05-14T00:00:00-07:00 Los_Angeles,0kW
2022-05-14T01:00:00-07:00 Los_Angeles,0kW
2022-05-14T02:00:00-07:00 Los_Angeles,0kW
2022-05-14T03:00:00-07:00 Los_Angeles,0kW
2022-05-14T04:00:00-07:00 Los_Angeles,0kW
2022-05-14T05:00:00-07:00 Los_Angeles,0kW
2022-05-14T06:00:00-07:00 Los_Angeles,0kW
2022-05-14T07:00:00-07:00 Los_Angeles,0kW
2022-05-14T08:00:00-07:00 Los_Angeles,0kW
2022-05-14T09:00:00-07:00 Los_Angeles,0kW
2022-05-14T10:00:00-07:00 Los_Angeles,0kW
2022-05-14T11:00:00-07:00 Los_Angeles,0kW
2022-05-14T12:00:00-07:00 Los_Angeles,0kW
2022-05-14T13:00:00-07:00 Los_Angeles,0kW
2022-05-14T14:00:00-07:00 Los_Angeles,0kW
2022-05-14T15:00:00-07:00 Los_Angeles,0kW
2022-05-14T16:00:00-07:00 Los_Angeles,0kW
2022-05-14T17:00:00-07:00 Los_Angeles,0kW
2022-05-14T18:00:00-07:00 Los_Angeles,0kW
2022-05-14T19:00:00-07:00 Los_Angeles,2.3449998646974564kW
2022-05-14T20:00:00-07:00 Los_Angeles,0kW
2022-05-14T21:00:00-07:00 Los_Angeles,1.9206665754318237kW
2022-05-14T22:00:00-07:00 Los_Angeles,0kW
2022-05-14T23:00:00-07:00 Los_Angeles,0.937999963760376kW
2022-05-15T00:00:00-07:00 Los_Angeles,0kW
2022-05-15T01:00:00-07:00 Los_Angeles,1.9206665754318237kW
2022-05-15T02:00:00-07:00 Los_Angeles,0kW
2022-05-15T03:00:00-07:00 Los_Angeles,0kW
2022-05-15T04:00:00-07:00 Los_Angeles,0kW
2022-05-15T05:00:00-07:00 Los_Angeles,0kW
2022-05-15T06:00:00-07:00 Los_Angeles,0kW
2022-05-15T07:00:00-07:00 Los_Angeles,0kW
2022-05-15T08:00:00-07:00 Los_Angeles,0kW
2022-05-15T09:00:00-07:00 Los_Angeles,0kW
2022-05-15T10:00:00-07:00 Los_Angeles,0kW
2022-05-15T11:00:00-07:00 Los_Angeles,0kW
2022-05-15T12:00:00-07:00 Los_Angeles,0kW
2022-05-15T13:00:00-07:00 Los_Angeles,0kW
2022-05-15T14:00:00-07:00 Los_Angeles,0kW
2022-05-15T15:00:00-07:00 Los_Angeles,0kW
2022-05-15T16:00:00-07:00 Los_Angeles,0kW
2022-05-15T17:00:00-07:00 Los_Angeles,0kW
2022-05-15T18:00:00-07:00 Los_Angeles,0kW
2022-05-15T19:00:00-07:00 Los_Angeles,0kW
2022-05-15T20:00:00-07:00 Los_Angeles,0kW
2022-05-15T21:00:00-07:00 Los_Angeles,0kW
2022-05-15T22:00:00-07:00 Los_Angeles,0kW
2022-05-15T23:00:00-07:00 Los_Angeles,0kW
2022-05-16T00:00:00-07:00 Los_Angeles,0kW
2022-05-16T01:00:00-07:00 Los_Angeles,0kW
2022-05-16T02:00:00-07:00 Los_Angeles,0kW
2022-05-16T03:00:00-07:00 Los_Angeles,0kW
2022-05-16T04:00:00-07:00 Los_Angeles,0kW
2022-05-16T05:00:00-07:00 Los_Angeles,0kW
2022-05-16T06:00:00-07:00 Los_Angeles,0kW
2022-05-16T07:00:00-07:00 Los_Angeles,37.05099952220917kW
2022-05-16T08:00:00-07:00 Los_Angeles,37.95549964904785kW
2022-05-16T09:00:00-07:00 Los_Angeles,33.28783321380615kW
2022-05-16T10:00:00-07:00 Los_Angeles,30.719500064849854kW
2022-05-16T11:00:00-07:00 Los_Angeles,28.084166526794434kW
2022-05-16T12:00:00-07:00 Los_Angeles,27.827333450317383kW
2022-05-16T13:00:00-07:00 Los_Angeles,28.609000205993652kW
2022-05-16T14:00:00-07:00 Los_Angeles,29.54699993133545kW
2022-05-16T15:00:00-07:00 Los_Angeles,30.32866621017456kW
2022-05-16T16:00:00-07:00 Los_Angeles,30.261666774749756kW
2022-05-16T17:00:00-07:00 Los_Angeles,31.05449914932251kW
